from_node,to_node,edge_key,distance_km,traffic_weight,travel_time_min,highway_type,maxspeed
61327169,1053541778,0,0.066,3.55,0.17,secondary,20 mph
61327169,1548095784,0,0.138,3.25,0.34,secondary,20 mph
61327169,5923251283,0,0.066,1.56,0.13,residential,20 mph
61327172,61321563,0,0.114,2.02,0.24,residential,20 mph
61327172,61317669,0,0.072,1.03,0.13,residential,20 mph
61327172,61327134,0,0.056,2.03,0.12,residential,20 mph
61327180,61327007,0,0.052,2.61,0.12,primary,20 mph
61327180,61321756,0,0.065,3.23,0.16,primary,20 mph
61327180,61327071,0,0.081,2.31,0.18,tertiary,20 mph
61327185,61327315,0,0.206,1.22,0.38,residential,20 mph
61327185,61317669,0,0.073,4.81,0.21,primary,25 mph
61327190,61327330,0,0.041,1.0,0.07,residential,20 mph
61327190,61321286,0,0.186,1.44,0.36,residential,20 mph
61327212,61333558,0,0.115,3.47,0.29,secondary,25 mph
61327212,61328051,0,0.06,2.63,0.14,secondary,25 mph
61327212,61329574,0,0.092,3.46,0.23,primary,25 mph
61327212,61323890,0,0.12,3.07,0.29,primary,25 mph
61327224,61327143,0,0.056,1.7,0.11,residential,20 mph
61327224,61327134,0,0.054,1.0,0.1,residential,20 mph
61327224,61317761,0,0.083,2.52,0.19,residential,20 mph
61327238,61323856,0,0.096,1.07,0.17,residential,"['20 mph', '25 mph']"
61327238,61321754,0,0.11,1.97,0.23,residential,20 mph
61327238,61327007,0,0.11,2.57,0.25,residential,20 mph
61327252,1053541747,0,0.063,2.74,0.15,tertiary,unknown
61327252,61324217,0,0.076,2.28,0.17,tertiary,unknown
61327252,61327262,0,0.137,1.55,0.27,residential,20 mph
61327262,1053541777,0,0.064,1.11,0.12,residential,20 mph
61327262,61323789,0,0.075,1.0,0.14,residential,20 mph
61327262,9894803161,0,0.089,1.31,0.17,residential,20 mph
61327262,61327252,0,0.137,1.65,0.27,residential,20 mph
61327276,61327096,0,0.074,2.43,0.17,tertiary,20 mph
61327276,61327122,0,0.149,2.33,0.33,residential,20 mph
61327276,61327302,0,0.07,1.84,0.14,residential,20 mph
61327302,61327276,0,0.07,1.35,0.13,residential,20 mph
61327302,61317420,0,0.081,3.61,0.21,primary,20 mph
61327311,13073528062,0,0.006,4.49,0.02,primary,25 mph
61327313,61327343,0,0.066,2.83,0.15,residential,20 mph
61327315,61327313,0,0.027,2.15,0.06,residential,20 mph
61327315,61327185,0,0.206,2.44,0.46,residential,20 mph
61327317,61326764,0,0.077,1.2,0.14,residential,20 mph
61327317,61326634,0,0.076,1.6,0.15,residential,20 mph
61327317,61327318,0,0.139,1.43,0.27,residential,20 mph
61327318,61327317,0,0.139,1.0,0.25,residential,20 mph
61327318,61323969,0,0.076,3.18,0.19,tertiary,unknown
61327318,61327141,0,0.077,3.07,0.19,tertiary,unknown
61327320,61328597,0,0.135,1.34,0.26,residential,20 mph
61327320,2764945127,0,0.082,2.3,0.18,residential,25 mph
61327320,61332586,0,0.059,1.66,0.12,residential,20 mph
61327322,61328189,0,0.071,3.34,0.18,secondary,20 mph
61327322,61318578,0,0.024,2.48,0.05,secondary,20 mph
61327328,61328201,0,0.084,1.79,0.17,secondary,20 mph
61327328,61327333,0,0.078,3.44,0.2,secondary,"['20 mph', '25 mph']"
61327328,61326583,0,0.206,1.24,0.39,residential,20 mph
61327330,61326588,0,0.102,1.82,0.21,residential,25 mph
61327330,61327339,0,0.03,2.36,0.07,residential,20 mph
61327333,1053541773,0,0.078,3.29,0.19,secondary,25 mph
61327333,61327354,0,0.189,1.74,0.38,residential,25 mph
61327333,61327328,0,0.078,3.45,0.2,secondary,"['20 mph', '25 mph']"
61327335,61327337,0,0.084,2.45,0.19,residential,25 mph
61327335,61326775,0,0.215,1.05,0.39,residential,20 mph
61327337,61327341,0,0.034,2.45,0.08,primary,20 mph
61327337,61326791,0,0.039,2.91,0.09,primary,20 mph
61327339,61318534,0,0.072,1.48,0.14,residential,20 mph
61327341,61327337,0,0.034,3.19,0.08,primary,20 mph
61327341,61330555,0,0.07,1.66,0.14,residential,20 mph
61327341,61321375,0,0.069,2.73,0.16,primary,20 mph
61327343,61326632,0,0.028,1.03,0.05,residential,20 mph
61327343,61321563,0,0.079,1.4,0.15,residential,20 mph
61327348,61327106,0,0.079,2.79,0.19,secondary,20 mph
61327348,61321375,0,0.031,4.72,0.09,primary,20 mph
61327348,61324168,0,0.077,3.83,0.2,primary,20 mph
61327350,61322648,0,0.039,2.67,0.09,secondary,20 mph
61327350,61323506,0,0.167,1.0,0.3,residential,20 mph
61327350,61327356,0,0.074,2.59,0.17,secondary,20 mph
61327354,61326583,0,0.077,1.71,0.15,residential,20 mph
61327354,61329577,0,0.136,2.64,0.31,residential,25 mph
61327354,61327333,0,0.189,1.8,0.39,residential,25 mph
61327354,1053541761,0,0.077,2.85,0.18,residential,25 mph
61327356,61327350,0,0.074,2.5,0.17,secondary,20 mph
61327356,61327190,0,0.049,1.41,0.09,residential,20 mph
61327356,61326592,0,0.107,2.9,0.25,secondary,20 mph
61327363,61317675,0,0.157,1.1,0.29,residential,20 mph
61327363,61327145,0,0.178,2.45,0.4,residential,20 mph
61327402,5530123247,0,0.009,2.2,0.02,primary_link,unknown
61327402,61330641,0,0.145,2.45,0.32,residential,20 mph
61327402,5530123246,0,0.019,2.44,0.04,primary,unknown
61327413,9170623768,0,0.05,4.22,0.14,primary,unknown
61327413,61322350,0,0.011,1.51,0.02,residential,unknown
61327428,5645093170,0,0.011,1.49,0.02,unclassified,20 mph
61327428,2559968287,0,0.246,4.17,0.68,primary,25 mph
61327432,61327437,0,0.08,3.51,0.2,primary,20 mph
61327437,61322139,0,0.009,1.51,0.02,residential,25 mph
61327437,61322985,0,0.065,3.77,0.17,primary,20 mph
61327443,61327141,0,0.106,1.8,0.22,residential,20 mph
61327443,1053541762,0,0.088,3.72,0.23,primary,30 mph
61327457,2918219392,0,0.073,2.96,0.17,trunk,unknown
61327504,1092493904,0,0.036,3.74,0.09,trunk,unknown
61327517,61321956,0,0.215,1.54,0.42,residential,20 mph
61327517,61328294,0,0.133,3.53,0.34,primary,25 mph
61327521,61325436,0,0.095,4.16,0.26,primary,20 mph
61327521,61325830,0,0.096,3.56,0.25,primary,20 mph
61327535,61327819,0,0.088,2.69,0.2,secondary,25 mph
61327535,61318544,0,0.064,1.0,0.12,residential,20 mph
61327535,61327545,0,0.052,3.48,0.13,secondary,25 mph
61327545,61332443,0,0.05,1.76,0.1,residential,25 mph
61327545,61327535,0,0.052,2.62,0.12,secondary,25 mph
61327545,61333594,0,0.046,2.6,0.1,secondary,25 mph
61327573,61327098,0,0.012,2.43,0.03,primary,25 mph
61327573,61327575,0,0.054,2.8,0.13,residential,25 mph
61327575,61327573,0,0.054,1.23,0.1,residential,25 mph
61327586,61329099,0,0.068,3.04,0.17,secondary,25 mph
61327586,61323058,0,0.042,3.23,0.1,secondary,25 mph
61327588,61322622,0,0.016,1.88,0.03,primary,unknown
61327588,61328900,0,0.176,4.1,0.48,primary,unknown
61327617,61329994,0,0.073,2.17,0.16,residential,20 mph
61327617,61317368,0,0.352,1.0,0.63,residential,25 mph
61327617,61323077,0,0.338,2.3,0.74,residential,20 mph
61327626,61283340,0,0.064,3.47,0.16,tertiary,20 mph
61327626,61322868,0,0.009,3.81,0.03,tertiary,20 mph
61327626,61318101,0,0.057,1.0,0.1,residential,20 mph
61327630,621117317,0,0.01,2.25,0.02,residential,20 mph
61327630,61317645,0,0.023,1.85,0.05,residential,25 mph
61327632,61332347,0,0.031,1.66,0.06,residential,25 mph
61327632,61321023,0,0.032,2.16,0.07,secondary,20 mph
61327632,61327700,0,0.064,1.87,0.13,secondary,20 mph
61327634,61322868,0,0.072,1.65,0.14,tertiary,20 mph
61327634,61331841,0,0.087,1.0,0.16,residential,20 mph
61327634,61328103,0,0.124,1.93,0.26,residential,20 mph
61327634,61328070,0,0.104,2.32,0.23,tertiary,20 mph
61327635,61327823,0,0.066,2.04,0.14,residential,25 mph
61327635,1986708487,0,0.134,3.78,0.35,trunk,35 mph
61327649,61327785,0,0.751,1.85,1.54,residential,unknown
61327649,61333833,0,0.182,3.93,0.49,primary,25 mph
61327649,61318093,0,0.158,3.26,0.39,primary,25 mph
61327663,61331901,0,0.035,4.22,0.1,primary,20 mph
61327663,61322880,0,0.159,1.87,0.33,residential,20 mph
61327681,61330217,0,0.09,1.47,0.18,residential,25 mph
61327681,61323200,0,0.085,2.07,0.18,residential,20 mph
61327700,61325485,0,0.015,3.66,0.04,secondary,20 mph
61327700,61327632,0,0.064,2.11,0.14,secondary,20 mph
61327715,61318430,0,0.079,1.51,0.15,residential,20 mph
61327728,61327730,0,0.083,1.98,0.17,residential,25 mph
61327730,61318539,0,0.01,2.32,0.02,residential,25 mph
61327730,61327728,0,0.083,1.39,0.16,residential,25 mph
61327730,61321367,0,0.062,4.13,0.17,primary,25 mph
61327740,61323280,0,0.085,1.12,0.16,residential,20 mph
61327740,7892226624,0,0.043,2.75,0.1,residential,20 mph
61327740,61323192,0,0.034,1.85,0.07,residential,20 mph
61327755,61321404,0,0.191,1.0,0.34,residential,20 mph
61327755,61322437,0,0.05,3.92,0.14,primary,30 mph
61327781,61327339,0,0.171,2.55,0.39,residential,20 mph
61327781,61321286,0,0.07,1.84,0.14,residential,20 mph
61327783,61327630,0,0.051,1.18,0.09,residential,20 mph
61327783,61323791,0,0.072,1.28,0.13,residential,20 mph
61327785,61327649,0,0.751,2.17,1.62,residential,unknown
61327785,61333295,0,0.445,1.8,0.91,residential,unknown
61327785,61322810,0,0.137,1.74,0.28,residential,unknown
61327813,61321412,0,0.032,2.8,0.07,secondary,20 mph
61327813,61327815,0,0.084,1.08,0.15,residential,20 mph
61327813,61321023,0,0.108,3.16,0.27,secondary,20 mph
61327815,61327819,0,0.289,1.29,0.54,residential,20 mph
61327815,61321014,0,0.102,2.38,0.23,residential,25 mph
61327819,61325525,0,0.032,1.97,0.07,secondary,25 mph
61327819,61327535,0,0.088,3.15,0.22,secondary,25 mph
61327823,61321312,0,0.222,1.5,0.43,residential,25 mph
61327823,61327635,0,0.066,1.79,0.13,residential,25 mph
61327823,61283311,0,0.162,1.89,0.33,residential,25 mph
61327840,61327842,0,0.023,3.12,0.06,primary,unknown
61327840,61328790,0,0.075,2.41,0.17,residential,unknown
61327840,61328794,0,0.061,3.54,0.16,primary,unknown
61327842,61324440,0,0.029,3.48,0.07,primary,unknown
61327842,61327840,0,0.023,3.21,0.06,primary,unknown
61328014,61328016,0,0.017,3.24,0.04,primary,20 mph
61328014,61323024,0,0.157,2.17,0.34,residential,20 mph
61328016,61328031,0,0.152,1.85,0.31,residential,20 mph
61328016,61328062,0,0.056,3.03,0.14,primary,20 mph
61328018,61329647,0,0.018,3.32,0.04,tertiary,20 mph
61328018,61328066,0,0.05,2.51,0.11,tertiary,20 mph
61328029,61328057,0,0.094,2.27,0.2,tertiary,20 mph
61328029,61329824,0,0.189,3.16,0.46,secondary,20 mph
61328029,61328105,0,0.104,1.53,0.2,residential,20 mph
61328029,61328101,0,0.054,2.45,0.12,secondary,20 mph
61328031,61328016,0,0.152,1.78,0.31,residential,20 mph
61328031,61321893,0,0.07,3.38,0.18,primary,25 mph
61328036,61328101,0,0.034,2.84,0.08,secondary,20 mph
61328036,61317553,0,0.094,1.31,0.18,residential,25 mph
61328036,61328070,0,0.092,2.44,0.21,secondary,20 mph
61328038,61328115,0,0.073,3.34,0.18,tertiary,20 mph
61328038,61328119,0,0.16,1.0,0.29,residential,20 mph
61328051,61323890,0,0.087,2.43,0.19,secondary,25 mph
61328051,61327212,0,0.06,3.19,0.15,secondary,25 mph
61328051,61317386,0,0.114,2.2,0.25,secondary,25 mph
61328051,61321763,0,0.053,3.44,0.13,secondary,25 mph
61328055,61328068,0,0.069,2.25,0.15,tertiary,20 mph
61328057,61328055,0,0.071,3.71,0.19,tertiary,20 mph
61328057,61332447,0,0.047,2.18,0.1,tertiary,20 mph
61328059,61321439,0,0.057,1.72,0.12,secondary,25 mph
61328059,61326649,0,0.052,2.5,0.12,secondary,25 mph
61328060,61328115,0,0.162,1.76,0.33,residential,20 mph
61328060,61328119,0,0.073,3.34,0.18,primary,20 mph
61328060,61331842,0,0.135,2.87,0.32,residential,20 mph
61328062,61331832,0,0.017,2.92,0.04,primary,20 mph
61328066,61327033,0,0.022,2.21,0.05,tertiary,20 mph
61328066,61328068,0,0.174,1.02,0.31,residential,20 mph
61328066,61328018,0,0.05,2.9,0.12,tertiary,20 mph
61328068,61326987,0,0.053,1.0,0.09,residential,20 mph
61328068,61326974,0,0.047,2.7,0.11,tertiary,20 mph
61328070,61328072,0,0.086,2.75,0.2,secondary,20 mph
61328070,61317651,0,0.075,3.14,0.18,tertiary,20 mph
61328070,61327634,0,0.104,2.91,0.25,tertiary,20 mph
61328070,61328036,0,0.092,2.96,0.22,secondary,20 mph
61328072,61331841,0,0.104,1.25,0.2,residential,25 mph
61328072,61331756,0,0.068,2.37,0.15,secondary,20 mph
61328072,61328070,0,0.086,3.47,0.22,secondary,20 mph
61328079,61331830,0,0.122,2.35,0.27,unclassified,20 mph
61328079,2396898923,0,0.036,3.47,0.09,primary,20 mph
61328085,61322905,0,0.09,2.11,0.19,tertiary,20 mph
61328085,13073528043,0,0.161,1.08,0.29,residential,20 mph
61328085,61327085,0,0.067,3.38,0.17,tertiary,20 mph
61328087,61326955,0,0.041,1.92,0.09,tertiary,20 mph
61328087,61330593,0,0.037,1.31,0.07,residential,20 mph
61328089,61329812,0,0.127,1.0,0.23,residential,20 mph
61328089,61321305,0,0.082,2.39,0.18,residential,25 mph
61328091,61327098,0,0.108,1.0,0.19,residential,20 mph
61328091,61326949,0,0.043,3.3,0.11,tertiary,20 mph
61328095,61328091,0,0.029,3.55,0.07,tertiary,20 mph
61328095,61326981,0,0.171,1.6,0.34,residential,20 mph
61328101,61328036,0,0.034,2.56,0.08,secondary,20 mph
61328101,61328029,0,0.054,1.81,0.11,secondary,20 mph
61328103,61327634,0,0.124,1.35,0.24,residential,20 mph
61328103,61328105,0,0.056,1.63,0.11,residential,20 mph
61328103,61328101,0,0.106,1.34,0.2,residential,25 mph
61328105,61328103,0,0.056,1.72,0.11,residential,20 mph
61328105,61328029,0,0.104,2.23,0.23,residential,20 mph
61328105,567777297,0,0.045,1.35,0.09,residential,20 mph
61328107,61317478,0,0.085,1.24,0.16,residential,25 mph
61328107,61323022,0,0.124,2.26,0.27,secondary,25 mph
61328107,61321580,0,0.273,3.28,0.68,secondary,25 mph
61328115,61328117,0,0.078,2.92,0.19,tertiary,20 mph
61328115,61328018,0,0.151,1.0,0.27,residential,20 mph
61328117,61321134,0,0.162,1.57,0.32,tertiary,20 mph
61328117,61331756,0,0.103,2.67,0.24,tertiary,20 mph
61328119,61327663,0,0.116,2.91,0.27,primary,20 mph
61328119,61321828,0,0.135,3.03,0.33,secondary,20 mph
61328128,61317333,0,0.294,3.35,0.74,trunk,35 mph
61328128,61321218,0,0.145,3.36,0.36,primary,25 mph
61328128,581621478,0,0.314,3.78,0.83,trunk,35 mph
61328155,2675243995,0,0.023,1.04,0.04,residential,20 mph
61328155,61317529,0,0.026,1.86,0.05,residential,25 mph
61328160,61329927,0,0.085,1.58,0.17,residential,20 mph
61328161,61321393,0,0.051,3.76,0.13,primary,20 mph
61328161,1097147088,0,0.061,1.7,0.12,primary_link,20 mph
61328161,61328166,0,0.047,3.85,0.12,primary,20 mph
61328166,61328161,0,0.047,4.06,0.13,primary,20 mph
61328166,1097147088,0,0.043,4.4,0.12,primary,20 mph
61328166,61328873,0,0.046,4.37,0.13,primary,20 mph
61328171,61317302,0,0.199,1.84,0.41,unclassified,unknown
61328171,61325933,0,0.281,3.67,0.73,trunk,35 mph
61328171,61318066,0,0.085,4.2,0.24,trunk,35 mph
61328175,3403172499,0,0.053,3.92,0.14,trunk,25 mph
61328175,61322478,0,0.093,2.59,0.21,primary,25 mph
61328189,61329240,0,0.016,2.49,0.04,secondary,20 mph
61328189,61327322,0,0.071,2.75,0.17,secondary,20 mph
61328189,61326628,0,0.219,2.22,0.47,residential,20 mph
61328201,61326764,0,0.143,2.46,0.32,tertiary,20 mph
61328201,61328549,0,0.099,2.13,0.21,tertiary,20 mph
61328201,61321110,0,0.081,3.52,0.21,secondary,20 mph
61328201,61327328,0,0.084,3.38,0.21,secondary,20 mph
61328222,61318066,0,0.207,2.69,0.48,trunk,35 mph
61328222,61317292,0,0.253,2.04,0.53,secondary,20 mph
61328222,276252929,0,0.101,4.74,0.29,trunk,25 mph
61328279,61323217,0,0.094,1.76,0.19,residential,25 mph
61328294,61322177,0,0.01,2.34,0.02,residential,25 mph
61328294,61323173,0,0.277,1.69,0.55,residential,20 mph
61328294,61330378,0,0.076,2.77,0.18,primary,25 mph
61328309,61321737,0,0.055,2.7,0.13,residential,20 mph
61328309,61332443,0,0.04,2.18,0.09,residential,25 mph
61328309,61326941,0,0.071,1.63,0.14,residential,20 mph
61328337,61321426,0,0.068,1.71,0.14,residential,unknown
61328337,61326600,0,0.056,2.11,0.12,residential,20 mph
61328344,61331850,0,0.124,1.54,0.24,residential,20 mph
61328344,61321474,0,0.105,3.67,0.27,secondary,25 mph
61328373,61328376,0,0.039,2.2,0.08,residential,20 mph
61328376,61321150,0,0.096,1.59,0.19,residential,20 mph
61328376,61326732,0,0.049,1.34,0.09,residential,20 mph
61328398,61328402,0,0.001,1.96,0.0,residential,25 mph
61328398,61324136,0,0.05,1.32,0.09,residential,25 mph
61328402,61332264,0,0.019,1.0,0.03,residential,25 mph
61328402,61332320,0,0.097,1.27,0.18,residential,25 mph
61328420,61324067,0,0.164,1.64,0.33,residential,25 mph
61328432,61328452,0,0.065,3.89,0.17,trunk,35 mph
61328432,61328461,0,0.082,1.73,0.16,residential,20 mph
61328432,581621478,0,0.101,4.08,0.28,trunk,35 mph
61328439,61323866,0,0.105,2.64,0.24,residential,25 mph
61328439,61328461,0,0.065,1.34,0.12,residential,25 mph
61328439,3895957329,0,0.066,2.83,0.15,residential,25 mph
61328452,61328432,0,0.065,3.41,0.16,trunk,35 mph
61328452,61328597,0,0.224,2.4,0.5,trunk,35 mph
61328458,61328503,0,0.049,1.0,0.09,residential,25 mph
61328461,61328439,0,0.065,1.15,0.12,residential,25 mph
61328461,61328464,0,0.053,2.3,0.12,residential,20 mph
61328464,61323866,0,0.121,1.15,0.22,residential,25 mph
61328464,61327018,0,0.046,1.44,0.09,residential,20 mph
61328503,61317416,0,0.07,1.4,0.13,residential,20 mph
61328503,61328458,0,0.049,1.72,0.1,residential,25 mph
61328549,61328201,0,0.099,2.88,0.23,tertiary,20 mph
61328549,61326594,0,0.138,2.48,0.31,tertiary,20 mph
61328549,61321112,0,0.076,1.43,0.15,residential,20 mph
61328597,61327320,0,0.135,2.15,0.29,residential,20 mph
61328597,61317320,0,0.172,2.35,0.38,trunk,35 mph
61328597,61328452,0,0.224,3.65,0.58,trunk,35 mph
61328707,61324566,0,0.108,2.39,0.24,residential,25 mph
61328790,61327840,0,0.075,1.84,0.15,residential,unknown
61328794,2654864207,0,0.007,4.25,0.02,primary,unknown
61328794,61327840,0,0.061,3.49,0.16,primary,unknown
61328797,61324471,0,0.073,1.0,0.13,residential,25 mph
61328799,61328810,0,0.094,1.37,0.18,residential,25 mph
61328799,61322210,0,0.065,1.54,0.13,residential,25 mph
61328810,61328799,0,0.094,1.87,0.19,residential,25 mph
61328810,61329055,0,0.087,2.15,0.19,residential,25 mph
61328815,61324868,0,0.056,2.31,0.12,residential,25 mph
61328830,61328799,0,0.159,1.38,0.3,residential,20 mph
61328830,61324829,0,0.078,2.07,0.17,residential,20 mph
61328830,61332428,0,0.124,1.0,0.22,residential,20 mph
61328834,61324788,0,0.044,1.46,0.09,residential,20 mph
61328834,61328835,0,0.061,1.57,0.12,residential,25 mph
61328834,61328839,0,0.075,2.14,0.16,residential,20 mph
61328835,61328834,0,0.061,1.58,0.12,residential,25 mph
61328837,61324466,0,0.086,2.88,0.2,secondary,20 mph
61328837,61324858,0,0.095,3.48,0.24,secondary,20 mph
61328839,61329665,0,0.05,1.0,0.09,residential,20 mph
61328839,61324817,0,0.068,1.79,0.14,residential,20 mph
61328839,61328834,0,0.075,2.57,0.17,residential,20 mph
61328839,61317585,0,0.093,1.21,0.17,residential,20 mph
61328858,61324159,0,0.124,1.69,0.25,residential,20 mph
61328858,61329634,0,0.075,3.81,0.2,primary,unknown
61328858,61324090,0,0.12,3.18,0.29,primary,unknown
61328873,7896067965,0,0.086,2.33,0.19,primary,20 mph
61328873,61321834,0,0.081,2.0,0.17,residential,20 mph
61328873,61328166,0,0.046,4.12,0.13,primary,20 mph
61328896,61333510,0,0.065,1.7,0.13,residential,20 mph
61328896,61323548,0,0.22,2.49,0.49,trunk,25 mph
61328896,61318561,0,0.082,2.33,0.18,trunk,25 mph
61328898,61324128,0,0.052,2.19,0.11,residential,25 mph
61328900,61328905,0,0.211,2.15,0.45,residential,unknown
61328900,460211135,0,0.134,4.41,0.38,primary,25 mph
61328900,61327588,0,0.176,3.65,0.46,primary,unknown
61328905,61328900,0,0.211,1.31,0.4,residential,unknown
61328907,61323159,0,0.047,1.1,0.09,residential,25 mph
61328926,61324488,0,0.099,2.11,0.21,residential,20 mph
61328926,61324902,0,0.113,1.68,0.23,residential,20 mph
61328936,61332500,0,0.04,2.23,0.09,trunk_link,unknown
61328936,61324516,0,0.078,3.6,0.2,primary,25 mph
61328936,61328950,0,0.043,4.37,0.12,primary,25 mph
61328938,7896067307,0,0.123,1.2,0.23,residential,25 mph
61328938,61321630,0,0.062,2.77,0.14,secondary,20 mph
61328947,61321630,0,0.08,1.49,0.16,residential,20 mph
61328947,12205978575,0,0.042,1.49,0.08,residential,25 mph
61328950,61332500,0,0.061,1.44,0.12,trunk_link,unknown
61328950,61316739,0,0.122,4.14,0.34,primary,25 mph
61328950,61328936,0,0.043,2.44,0.09,primary,25 mph
61329005,61330447,0,0.192,2.61,0.44,residential,20 mph
61329005,61324414,0,0.085,4.51,0.24,primary,unknown
61329005,61329035,0,0.108,3.8,0.28,primary,unknown
61329009,61329014,0,0.135,1.42,0.26,residential,20 mph
61329009,61324795,0,0.082,1.87,0.17,residential,20 mph
61329014,61329534,0,0.028,3.17,0.07,primary,unknown
61329014,61329531,0,0.058,3.94,0.16,primary,unknown
61329035,61330278,0,0.5,1.57,0.98,residential,20 mph
61329035,61329005,0,0.108,3.57,0.28,primary,unknown
61329035,61324829,0,0.102,3.56,0.26,primary,unknown
61329043,61324749,0,0.069,3.22,0.17,primary,25 mph
61329043,61324241,0,0.025,2.27,0.06,primary,25 mph
61329055,61329057,0,0.106,1.14,0.19,residential,25 mph
61329055,61328810,0,0.087,1.3,0.16,residential,25 mph
61329055,61324418,0,0.096,1.89,0.2,residential,25 mph
61329057,61329055,0,0.106,2.57,0.24,residential,25 mph
61329065,61325588,0,0.079,2.18,0.17,residential,25 mph
61329065,61325511,0,0.104,3.22,0.26,tertiary,20 mph
61329065,282405331,0,0.011,3.28,0.03,tertiary,20 mph
61329079,61330310,0,0.125,3.4,0.32,trunk,30 mph
61329099,61327586,0,0.068,3.13,0.17,secondary,25 mph
61329099,61329139,0,0.074,2.15,0.16,secondary,25 mph
61329105,11106989909,0,0.091,2.06,0.19,residential,20 mph
61329118,61318581,0,0.081,3.58,0.21,tertiary,20 mph
61329118,61325612,0,0.08,3.07,0.19,tertiary,20 mph
61329118,61325623,0,0.137,2.98,0.33,secondary,25 mph
